자치구,날짜,[AVG] 하수관로 비율(%),[MAX] 하수관로 비율(%),사고[건]
성북,20180701,0.31240373115475434,-0.1036488101299292,-0.36043927020683025
성북,20180702,0.3543762581861177,-0.0811580765721323,-0.7132997117986024
성북,20180703,-0.17170046167945102,-0.2835746785923042,0.6981420545684863
성북,20180704,-0.13035266265797552,-0.2835746785923042,-1.0661601533903746
성북,20180705,-0.1252130615490594,-0.256585798322948,-0.36043927020683025
성북,20180706,-0.1505645760473897,-0.2880728253038636,0.34528161297671417
성북,20180707,-0.16061278312562044,-0.2835746785923042,-0.36043927020683025
성북,20180708,-0.1957237632724069,-0.2925709720154229,-0.36043927020683025
성북,20180709,-0.1501603370478145,-0.24309135818826982,-0.36043927020683025
성북,20180710,-0.028868484766158324,-0.14413213053396357,-0.36043927020683025
성북,20180711,-0.1848093302417016,-0.23859321147671048,0.34528161297671417
성북,20180712,-0.2252331570205295,-0.2880728253038636,-0.7132997117986024
성북,20180713,-0.23441513980943748,-0.2925709720154229,-0.7132997117986024
성북,20180714,-0.2368983184339087,-0.2925709720154229,-0.007578828615058046
성북,20180715,-0.2447520899805944,-0.2880728253038636,-0.36043927020683025
성북,20180716,-0.2697443520696805,-0.2925709720154229,0.6981420545684863
성북,20180717,-0.28459843223672204,-0.2880728253038636,-0.36043927020683025
성북,20180718,-0.28558015409584564,-0.2925709720154229,-1.0661601533903746
성북,20180719,-0.27495446249491445,-0.2925709720154229,0.34528161297671417
성북,20180720,-0.2697571134326739,-0.2880728253038636,-0.007578828615058046
성북,20180721,-0.27102757672157185,-0.2925709720154229,-0.36043927020683025
성북,20180722,-0.2874858498607682,-0.2880728253038636,-0.36043927020683025
성북,20180723,-0.3072935242506072,-0.2925709720154229,0.34528161297671417
성북,20180724,-0.29361098310935246,-0.2925709720154229,-1.0661601533903746
성북,20180725,-0.2898535309154388,-0.2925709720154229,-0.7132997117986024
성북,20180726,-0.27593618435403805,-0.2925709720154229,1.4038629377520306
성북,20180727,-0.25607076201087464,-0.2925709720154229,1.0510024961602586
성북,20180728,-0.25612850996419906,-0.2925709720154229,-0.007578828615058046
성북,20180729,-0.2714895636744714,-0.2925709720154229,-0.36043927020683025
성북,20180730,-0.2798630701273809,-0.2880728253038636,-0.36043927020683025
성북,20180731,-0.28627313452519493,-0.2925709720154229,-1.0661601533903746
성북,20180801,-0.3009961167594905,-0.2925709720154229,0.6981420545684863
성북,20180802,-0.2022410743444384,-0.2925709720154229,-0.007578828615058046
성북,20180803,-0.25578202058110033,-0.2880728253038636,-0.7132997117986024
성북,20180804,-0.246773281652166,-0.2925709720154229,-0.36043927020683025
성북,20180805,-0.23655182905081,-0.2880728253038636,0.34528161297671417
성북,20180806,-0.22916004279387234,-0.2880728253038636,-1.0661601533903746
성북,20180807,-0.23476163085568805,-0.2880728253038636,-0.36043927020683025
성북,20180808,-0.22240348901295956,-0.2880728253038636,-0.007578828615058046
성북,20180809,-0.21021859269335633,-0.2835746785923042,-0.007578828615058046
성북,20180810,-0.21169808920365815,-0.2880728253038636,0.34528161297671417
성북,20180811,-0.21876534466939104,-0.2880728253038636,-0.7132997117986024
성북,20180812,-0.10586737411212002,0.06728076490932709,-0.36043927020683025
성북,20180813,-0.2435971242614971,-0.2880728253038636,-0.007578828615058046
성북,20180814,-0.26045963473711686,-0.2880728253038636,-0.36043927020683025
성북,20180815,-0.23377990899656445,-0.2745783851691855,-0.7132997117986024
성북,20180816,-0.28003631565050613,-0.2925709720154229,-0.007578828615058046
성북,20180817,-0.31306835617239637,-0.2925709720154229,-0.7132997117986024
성북,20180818,-0.30665829177458254,-0.2880728253038636,-0.36043927020683025
성북,20180819,-0.29164372911056075,-0.2880728253038636,1.7567233793438028
성북,20180820,-0.2950074783709184,-0.2880728253038636,0.34528161297671417
성북,20180821,-0.2496606976130606,-0.2700802384576261,-0.36043927020683025
성북,20180822,-0.25480029872197674,-0.2880728253038636,-0.36043927020683025
성북,20180823,-0.2948776344545543,-0.2880728253038636,1.4038629377520306
성북,20180824,-0.153798481391383,-0.22959691805359173,-0.7132997117986024
성북,20180825,-0.24515632898016934,-0.2925709720154229,-1.0661601533903746
성북,20180826,-0.24660003612904072,-0.2880728253038636,-0.36043927020683025
성북,20180827,0.04716568179420457,-0.1936117443611167,-1.4190205949821468
성북,20180828,1.035025448834606,0.4406269419687553,-1.4190205949821468
성북,20180829,0.4232805166930604,0.21571960639078652,-0.36043927020683025
성북,20180830,0.08187242460456792,-0.02268216932186041,-1.0661601533903746
성북,20180831,-0.1043659173467724,-0.2835746785923042,1.0510024961602586
강북,20180601,-0.7497996736059608,-0.31506170557321983,-0.7132997117986024
강북,20180602,-0.7431778650494719,-0.31506170557321983,-0.36043927020683025
강북,20180603,-0.7307812245711937,-0.31506170557321983,-0.36043927020683025
강북,20180604,-0.7476437350468135,-0.31506170557321983,-0.007578828615058046
강북,20180605,-0.7549585223695,-0.31506170557321983,-0.007578828615058046
강북,20180606,-0.7437168492734707,-0.32105923455195334,-0.7132997117986024
강북,20180607,-0.7480287247286137,-0.31506170557321983,-0.7132997117986024
강북,20180608,-0.735170097297436,-0.31506170557321983,-0.007578828615058046
강북,20180609,-0.4517413295453474,-0.29107158974824887,-1.0661601533903746
강북,20180610,-0.32423303199732634,-0.29706911872698233,-0.007578828615058046
강북,20180611,-0.3371686566996035,-0.2790765318807448,-0.36043927020683025
강북,20180612,-0.2560900113286494,-0.28507406085947834,-0.7132997117986024
강북,20180613,-0.32762093354667016,-0.29107158974824887,-0.007578828615058046
강북,20180614,-0.048966026539472386,-0.003190199938560024,-0.36043927020683025
강북,20180615,-0.23845752315258098,-0.045172902879657306,-0.36043927020683025
강북,20180616,-0.369969703745044,-0.29706911872698233,1.4038629377520306
강북,20180617,-0.46573099825841896,-0.30306664770571584,-0.36043927020683025
강북,20180618,-0.3989129623176667,-0.30306664770571584,-0.36043927020683025
강북,20180619,-0.42225118511499965,-0.29706911872698233,0.34528161297671417
강북,20180620,-0.4116254935140685,-0.29706911872698233,-0.007578828615058046
강북,20180621,-0.4178623123887572,-0.29706911872698233,-0.36043927020683025
강북,20180622,-0.4220201916385498,-0.29706911872698233,-0.36043927020683025
강북,20180623,-0.41524438853986234,-0.30306664770571584,-0.007578828615058046
강북,20180624,-0.396918921597596,-0.29706911872698233,-1.0661601533903746
강북,20180625,-0.41793931132300827,-0.29706911872698233,-0.7132997117986024
강북,20180626,0.6866706082631017,0.044790031351530236,-0.36043927020683025
강북,20180627,-0.2063494548733381,-0.29107158974824887,-0.7132997117986024
강북,20180628,-0.05042898300611871,-0.003190199938560024,-0.36043927020683025
강북,20180629,-0.14328828736025268,-0.051170432128279555,-0.36043927020683025
강북,20180630,-0.06790747663998863,0.03279497375391501,-0.7132997117986024
강북,20180701,0.8849398453392396,0.06878014744639001,-1.0661601533903746
강북,20180702,0.8604055636706079,0.03279497375391501,-0.36043927020683025
강북,20180703,-0.07837917203556928,-0.2790765318807448,-0.36043927020683025
강북,20180704,-0.17154646547410068,-0.28507406085947834,0.34528161297671417
강북,20180705,-0.15145004965448738,-0.23109630059065459,-1.0661601533903746
강북,20180706,-0.20126760338089825,-0.29107158974824887,-0.007578828615058046
강북,20180707,-0.26228486389649436,-0.28507406085947834,-0.36043927020683025
강북,20180708,-0.2326826912307918,-0.30306664770571584,-0.7132997117986024
강북,20180709,-0.0019013198436125922,-0.1951111268981796,0.6981420545684863
강북,20180710,0.20573196690117482,-0.021182786784797493,0.34528161297671417
강북,20180711,-0.12657977142683163,-0.23709382893964753,-0.7132997117986024
강북,20180712,-0.1958007622066581,-0.29107158974824887,-0.7132997117986024
강북,20180713,-0.2222109941720593,-0.29107158974824887,-0.7132997117986024
강북,20180714,-0.239304498124129,-0.29107158974824887,-0.7132997117986024
강북,20180715,-0.23499262433213775,-0.29107158974824887,-0.007578828615058046
강북,20180716,-0.250866790278565,-0.29107158974824887,1.0510024961602586
강북,20180717,-0.26147985356863856,-0.29107158974824887,-0.36043927020683025
강북,20180718,-0.26748568063002925,-0.29107158974824887,-1.0661601533903746
강북,20180719,-0.27202854789847014,-0.29107158974824887,-0.36043927020683025
강북,20180720,-0.27664841410116225,-0.29107158974824887,-0.007578828615058046
강북,20180721,-0.26325080244598575,-0.29107158974824887,-0.7132997117986024
강북,20180722,-0.30091455580012655,-0.30306664770571584,-0.007578828615058046
강북,20180723,,,-0.7132997117986024
강북,20180724,,,-0.007578828615058046
강북,20180725,-0.2063923209452517,-0.29706911872698233,-1.0661601533903746
강북,20180726,-0.24230741165482444,-0.29107158974824887,-0.7132997117986024
강북,20180727,-0.2603248878495413,-0.29107158974824887,-0.007578828615058046
강북,20180728,-0.2289097999996477,-0.29107158974824887,-0.36043927020683025
강북,20180729,-0.22459792620765645,-0.29107158974824887,-1.0661601533903746
강북,20180730,-0.2514701451259575,-0.29107158974824887,-1.0661601533903746
강북,20180731,-0.26055588132599117,-0.29107158974824887,-0.7132997117986024
강북,20180801,-0.2900884128405631,-0.29107158974824887,-0.007578828615058046
강북,20180802,-0.2081349347070873,-0.29706911872698233,-0.007578828615058046
강북,20180803,-0.27603243094291235,-0.29107158974824887,-1.0661601533903746
강북,20180804,-0.2638667856042357,-0.29706911872698233,-0.7132997117986024
강북,20180805,-0.23299068197834086,-0.29107158974824887,-1.0661601533903746
강북,20180806,-0.2410754470014762,-0.29107158974824887,-1.0661601533903746
강북,20180807,-0.2531640950690535,-0.29107158974824887,-1.0661601533903746
강북,20180808,-0.24138343774902524,-0.29107158974824887,-0.7132997117986024
강북,20180809,-0.14136334227755515,-0.12314077951322958,-0.007578828615058046
강북,20180810,-0.2326826912307918,-0.29107158974824887,-0.36043927020683025
강북,20180811,-0.25200912934995623,-0.29107158974824887,1.0510024961602586
강북,20180812,-0.2161281715027211,-0.14713089470846002,0.6981420545684863
강북,20180813,-0.21489620684937283,-0.24908888743689211,-0.007578828615058046
강북,20180814,-0.2619418405215381,-0.29107158974824887,-1.0661601533903746
강북,20180815,-0.2335296662023398,-0.27307900263212254,-0.36043927020683025
강북,20180816,-0.2584769417010949,-0.29107158974824887,0.34528161297671417
강북,20180817,-0.268486650143776,-0.29107158974824887,0.34528161297671417
강북,20180818,-0.2518551331446059,-0.28507406085947834,-0.36043927020683025
강북,20180819,-0.2246749234787558,-0.29107158974824887,-0.7132997117986024
강북,20180820,-0.23868851662903065,-0.28507406085947834,0.34528161297671417
강북,20180821,-0.17439538279944558,-0.2131037137444171,-0.36043927020683025
강북,20180822,-0.4051576811629301,-0.29107158974824887,-0.7132997117986024
강북,20180823,-0.6335944460621233,-0.23709382893964753,1.7567233793438028
강북,20180824,-0.5861794247342549,-0.21910124209341006,-1.0661601533903746
강북,20180825,-0.6560163970091795,-0.31506170557321983,1.4038629377520306
강북,20180826,-0.6654871212278617,-0.31506170557321983,-1.0661601533903746
강북,20180827,-0.3655808310188018,-0.18911359764955732,-0.7132997117986024
강북,20180828,0.6637125619865492,0.3806516521814205,-0.007578828615058046
강북,20180829,-0.000842424419309386,0.026797444505292718,-0.7132997117986024
강북,20180830,-0.311759394247949,0.0627826181977677,-0.7132997117986024
강북,20180831,-0.6384609061042104,-0.31506170557321983,-0.007578828615058046
도봉,20180601,0.16991020394924297,-0.27307900263212254,0.6981420545684863
도봉,20180602,0.1841132051308631,-0.2670814742831296,-0.36043927020683025
도봉,20180603,0.19487093600840208,-0.27307900263212254,-1.0661601533903746
도봉,20180604,0.17048415427458113,-0.27307900263212254,-0.007578828615058046
도봉,20180605,0.1541566763745212,-0.27307900263212254,-0.7132997117986024
도봉,20180606,0.18372121690670964,-0.27307900263212254,-0.7132997117986024
도봉,20180607,0.18330182493199648,-0.27307900263212254,-0.7132997117986024
도봉,20180608,0.17594444263112335,-0.27307900263212254,-0.7132997117986024
도봉,20180609,0.19758081385163417,-0.27307900263212254,-0.7132997117986024
도봉,20180610,0.2154442988304557,-0.27307900263212254,-1.4190205949821468
도봉,20180611,0.19865878229963185,-0.25508641578588503,-0.007578828615058046
도봉,20180612,0.17950281722970876,-0.27307900263212254,0.34528161297671417
도봉,20180613,0.18195026802936243,-0.27307900263212254,-1.0661601533903746
도봉,20180614,0.5341365959927022,0.050787560600152486,-0.36043927020683025
도봉,20180615,0.5998328011856751,-0.17112101080331982,0.34528161297671417
도봉,20180616,,,-0.7132997117986024
도봉,20180617,,,-1.4190205949821468
도봉,20180618,0.19842932224904944,-0.27307900263212254,-0.007578828615058046
도봉,20180619,0.1626325963828082,-0.2670814742831296,-0.007578828615058046
도봉,20180620,0.24532965467295134,-0.27307900263212254,-1.4190205949821468
도봉,20180621,0.17602143990222271,-0.27307900263212254,-0.36043927020683025
도봉,20180622,0.17925534690936784,-0.2670814742831296,-0.36043927020683025
도봉,20180623,0.1831943637112098,-0.27307900263212254,-0.7132997117986024
도봉,20180624,0.14314639424819775,-0.27307900263212254,-1.0661601533903746
도봉,20180625,0.21721643686126818,-0.27307900263212254,-0.36043927020683025
도봉,20180626,0.8669096343919562,0.044790031351530236,0.34528161297671417
도봉,20180627,0.3036757272433109,-0.2670814742831296,-0.007578828615058046
도봉,20180628,0.5956624815611671,0.038792502102907946,-0.007578828615058046
도봉,20180629,0.2709020091066034,-0.2670814742831296,-1.4190205949821468
도봉,20180630,0.29621494513810204,-0.22509877134203235,-1.0661601533903746
도봉,20180701,0.8872497801037373,0.11076284948785792,-0.7132997117986024
도봉,20180702,0.9528028877244489,0.11076284948785792,-0.007578828615058046
도봉,20180703,0.35346877609257504,-0.2610839450345073,-0.36043927020683025
도봉,20180704,0.300064841956104,-0.2610839450345073,-0.7132997117986024
도봉,20180705,0.2874371963593142,-0.2670814742831296,-0.7132997117986024
도봉,20180706,0.27342361318794944,-0.2670814742831296,-0.7132997117986024
도봉,20180707,0.30368372700298746,-0.2610839450345073,-0.007578828615058046
도봉,20180708,0.21300704980332935,-0.27307900263212254,-0.7132997117986024
도봉,20180709,0.45245213098353654,-0.22509877134203235,-1.4190205949821468
도봉,20180710,0.5699972899996258,-0.015185258435804564,-0.36043927020683025
도봉,20180711,0.4133285495510969,-0.12314077951322958,0.34528161297671417
도봉,20180712,0.3314799314691494,-0.2610839450345073,-0.36043927020683025
도봉,20180713,0.3199290269144027,-0.2670814742831296,-1.4190205949821468
도봉,20180714,0.3183829943571938,-0.2670814742831296,-1.0661601533903746
도봉,20180715,0.3238571417568517,-0.2610839450345073,-0.7132997117986024
도봉,20180716,0.291707421506436,-0.2670814742831296,-1.0661601533903746
도봉,20180717,0.2824323571063388,-0.2670814742831296,0.34528161297671417
도봉,20180718,0.292211073735722,-0.2670814742831296,-0.7132997117986024
도봉,20180719,0.29373743120832085,-0.2610839450345073,-1.0661601533903746
도봉,20180720,0.301989773733588,-0.2610839450345073,-0.7132997117986024
도봉,20180721,0.3173893277425614,-0.2610839450345073,-0.7132997117986024
도봉,20180722,0.33040195969484804,-0.2610839450345073,-0.36043927020683025
도봉,20180723,0.27467757967513595,-0.2670814742831296,-0.36043927020683025
도봉,20180724,0.3595615660300511,-0.2670814742831296,-0.007578828615058046
도봉,20180725,0.3700767594951912,-0.2670814742831296,-0.7132997117986024
도봉,20180726,0.3283230200699518,-0.2610839450345073,-1.0661601533903746
도봉,20180727,0.33810173669933496,-0.2610839450345073,-1.0661601533903746
도봉,20180728,0.34484071096677965,-0.2610839450345073,-0.36043927020683025
도봉,20180729,0.35442525463519725,-0.2610839450345073,-0.36043927020683025
도봉,20180730,0.32869980708756813,-0.2670814742831296,-0.007578828615058046
도봉,20180731,0.31377044269567816,-0.2610839450345073,-0.007578828615058046
도봉,20180801,0.30848478027817194,-0.2610839450345073,-0.7132997117986024
도봉,20180802,0.3638772284816146,-0.2670814742831296,-0.36043927020683025
도봉,20180803,0.3377167503438382,-0.2610839450345073,-0.007578828615058046
도봉,20180804,0.3783789134138709,-0.2610839450345073,-0.7132997117986024
도봉,20180805,0.4026089381105198,-0.2610839450345073,-1.0661601533903746
도봉,20180806,0.42549259161153485,-0.24908888743689211,-1.4190205949821468
도봉,20180807,0.33910270454992986,-0.2610839450345073,-0.36043927020683025
도봉,20180808,0.34695647277031205,-0.2610839450345073,-0.007578828615058046
도봉,20180809,0.3548186731698126,-0.2610839450345073,-0.007578828615058046
도봉,20180810,0.34572450978011543,-0.2610839450345073,-0.7132997117986024
도봉,20180811,0.34826543968421475,-0.24309135818826982,-0.7132997117986024
도봉,20180812,0.3426446023046243,-0.16512348155469755,-0.7132997117986024
도봉,20180813,0.36828486322218373,-0.027180316033419787,-1.0661601533903746
도봉,20180814,0.3086778721905322,-0.2670814742831296,-0.7132997117986024
도봉,20180815,0.34464512432686945,-0.2670814742831296,-1.0661601533903746
도봉,20180816,0.3238011434391154,-0.2670814742831296,0.6981420545684863
도봉,20180817,0.2730695448225542,-0.2670814742831296,-0.007578828615058046
도봉,20180818,0.2955219763508147,-0.2610839450345073,-0.7132997117986024
도봉,20180819,0.32200919727155697,-0.2610839450345073,0.34528161297671417
도봉,20180820,0.3066866471862896,-0.2610839450345073,-1.4190205949821468
도봉,20180821,0.34447925820783676,-0.24908888743689211,-1.4190205949821468
도봉,20180822,0.30861159559529056,-0.2670814742831296,0.6981420545684863
도봉,20180823,0.29452099186870256,-0.2670814742831296,-0.36043927020683025
도봉,20180824,0.37382869667806795,-0.10514819266699212,0.34528161297671417
도봉,20180825,0.3076876150368847,-0.2670814742831296,-0.36043927020683025
도봉,20180826,0.21800350677173694,-0.27307900263212254,-1.0661601533903746
도봉,20180827,0.48547073157654,-0.23109630059065459,-1.0661601533903746
도봉,20180828,2.3422395837922605,0.3806516521814205,-0.36043927020683025
도봉,20180829,1.6218084531109203,0.3806516521814205,-0.36043927020683025
도봉,20180830,0.9075001987813076,0.35066400773756784,-1.0661601533903746
도봉,20180831,0.45906522129881455,-0.2610839450345073,-1.0661601533903746
노원,20180601,-0.42746778349501513,-0.3060654121501011,-0.7132997117986024
노원,20180602,-0.43792022957282095,-0.3060654121501011,0.6981420545684863
노원,20180603,-0.4362202290838405,-0.3060654121501011,-0.7132997117986024
노원,20180604,-0.42359213609924345,-0.3060654121501011,-1.4190205949821468
노원,20180605,-0.43895969938526896,-0.3060654121501011,0.34528161297671417
노원,20180606,-0.42966222068971216,-0.3060654121501011,-0.007578828615058046
노원,20180607,-0.4255043414399196,-0.3060654121501011,0.34528161297671417
노원,20180608,-0.40286699904251044,-0.3060654121501011,-0.007578828615058046
노원,20180609,-0.4063318978629537,-0.3060654121501011,-0.007578828615058046
노원,20180610,-0.36243088323577183,-0.30156726543854173,-0.007578828615058046
노원,20180611,-0.3635981379827796,-0.30156726543854173,-0.007578828615058046
노원,20180612,-0.36044993484588295,-0.30156726543854173,1.4038629377520306
노원,20180613,-0.369141978091271,-0.30156726543854173,2.1095838209355753
노원,20180614,-0.2537608289095287,-0.18911359764955732,-0.36043927020683025
노원,20180615,-0.35655284277209254,-0.30156726543854173,2.1095838209355753
노원,20180616,-0.4010768008473885,-0.3060654121501011,-0.007578828615058046
노원,20180617,-0.4363646538511579,-0.3060654121501011,-0.7132997117986024
노원,20180618,-0.42270843374870615,-0.3060654121501011,-0.7132997117986024
노원,20180619,-0.41124050549542013,-0.3060654121501011,1.0510024961602586
노원,20180620,-0.4124526570225671,-0.30156726543854173,0.34528161297671417
노원,20180621,-0.4241918719285368,-0.3060654121501011,-1.0661601533903746
노원,20180622,-0.43199873760782953,-0.3060654121501011,1.0510024961602586
노원,20180623,-0.42110377343092337,-0.3060654121501011,-0.36043927020683025
노원,20180624,-0.4210691249915592,-0.3060654121501011,-0.7132997117986024
노원,20180625,-0.4133194451203164,-0.3060654121501011,-0.7132997117986024
노원,20180626,0.01990847319410352,-0.1756191575148792,-0.36043927020683025
노원,20180627,-0.31930517504708517,-0.30156726543854173,-0.36043927020683025
노원,20180628,-0.2335706312918605,-0.20260803778423545,-0.36043927020683025
노원,20180629,-0.26594572522913196,-0.1756191575148792,1.0510024961602586
노원,20180630,-0.22277471611444283,-0.21160433120735422,-0.007578828615058046
노원,20180701,0.0673198472302941,-0.21160433120735422,-0.007578828615058046
노원,20180702,0.07785629078470423,-0.20710618449579482,1.4038629377520306
노원,20180703,-0.3089946440406816,-0.30156726543854173,0.34528161297671417
노원,20180704,-0.31659453880667815,-0.30156726543854173,-0.7132997117986024
노원,20180705,-0.3082174964932546,-0.29706911872698233,1.0510024961602586
노원,20180706,-0.3199404058599584,-0.30156726543854173,1.0510024961602586
노원,20180707,-0.34615814464761124,-0.30156726543854173,1.0510024961602586
노원,20180708,-0.34685112507696075,-0.30156726543854173,0.34528161297671417
노원,20180709,-0.2872548563843185,-0.2880728253038636,-0.36043927020683025
노원,20180710,-0.13693158352157891,-0.21610247791891357,-1.0661601533903746
노원,20180711,-0.2677359234242539,-0.2790765318807448,-1.4190205949821468
노원,20180712,-0.3063118023914836,-0.30156726543854173,-1.0661601533903746
노원,20180713,-0.31168239697684963,-0.30156726543854173,-0.007578828615058046
노원,20180714,-0.3312013299369143,-0.30156726543854173,-0.36043927020683025
노원,20180715,-0.3484680777489574,-0.30156726543854173,-0.36043927020683025
노원,20180716,-0.3574068362438142,-0.30156726543854173,1.7567233793438028
노원,20180717,-0.36209668288058383,-0.30156726543854173,-0.7132997117986024
노원,20180718,-0.34791900817305005,-0.30156726543854173,-0.007578828615058046
노원,20180719,-0.36521509231792815,-0.30156726543854173,0.6981420545684863
노원,20180720,-0.3603727529649451,-0.30156726543854173,0.34528161297671417
노원,20180721,,,-0.7132997117986024
노원,20180722,,,-0.7132997117986024
노원,20180723,-0.333411425704866,-0.3060654121501011,-0.7132997117986024
노원,20180724,-0.3528569504751996,-0.30156726543854173,0.34528161297671417
노원,20180725,-0.35129774575652734,-0.30156726543854173,-0.36043927020683025
노원,20180726,-0.34153828010807097,-0.30156726543854173,-1.0661601533903746
노원,20180727,-0.3471976144600595,-0.30156726543854173,-0.36043927020683025
노원,20180728,-0.3545316527636725,-0.30156726543854173,-0.7132997117986024
노원,20180729,-0.35828529301389006,-0.30156726543854173,-0.7132997117986024
노원,20180730,-0.3700082023805937,-0.30156726543854173,0.34528161297671417
노원,20180731,-0.3802874045984259,-0.30156726543854173,-0.7132997117986024
노원,20180801,-0.38471594848216634,-0.30156726543854173,0.6981420545684863
노원,20180802,-0.32963809207536976,-0.30156726543854173,-0.007578828615058046
노원,20180803,-0.3361457468886314,-0.30156726543854173,-0.007578828615058046
노원,20180804,-0.342173510920944,-0.30156726543854173,-1.0661601533903746
노원,20180805,-0.34194251744449433,-0.30156726543854173,-0.7132997117986024
노원,20180806,-0.31784574778834607,-0.30156726543854173,-0.36043927020683025
노원,20180807,-0.3141078259848446,-0.30156726543854173,0.6981420545684863
노원,20180808,-0.3100076946883765,-0.30156726543854173,-0.36043927020683025
노원,20180809,-0.30533008053236,-0.30156726543854173,0.6981420545684863
노원,20180810,-0.29406915811855594,-0.30156726543854173,-0.36043927020683025
노원,20180811,-0.29453114507145534,-0.29706911872698233,-0.7132997117986024
노원,20180812,-0.21033409026315697,-0.10814695684148858,-1.0661601533903746
노원,20180813,-0.28107578546295414,-0.2925709720154229,-0.7132997117986024
노원,20180814,-0.2903155162051866,-0.30156726543854173,-0.7132997117986024
노원,20180815,-0.2882365765802903,-0.29706911872698233,-0.007578828615058046
노원,20180816,-0.31612901765641627,-0.30156726543854173,-0.007578828615058046
노원,20180817,-0.34586940321783716,-0.30156726543854173,-0.36043927020683025
노원,20180818,-0.3344929832342322,-0.30156726543854173,-0.36043927020683025
노원,20180819,-0.34205801501429495,-0.30156726543854173,-0.36043927020683025
노원,20180820,-0.33818887719427676,-0.30156726543854173,-0.36043927020683025
노원,20180821,-0.2921634640167847,-0.2880728253038636,0.34528161297671417
노원,20180822,-0.3245602720626503,-0.30156726543854173,-0.007578828615058046
노원,20180823,-0.33166331688981365,-0.30156726543854173,0.34528161297671417
노원,20180824,-0.2457915597930424,-0.2700802384576261,-0.7132997117986024
노원,20180825,-0.2903732658216628,-0.30156726543854173,-0.7132997117986024
노원,20180826,-0.294704388931429,-0.30156726543854173,-0.7132997117986024
노원,20180827,-0.12244114149481385,-0.2700802384576261,0.34528161297671417
노원,20180828,0.4790309582999103,0.031295591216852096,1.0510024961602586
노원,20180829,-0.008965688077994414,-0.18911359764955732,0.34528161297671417
노원,20180830,-0.1113534646041351,-0.11714325026460728,-0.007578828615058046
노원,20180831,-0.3051568366723865,-0.30156726543854173,0.34528161297671417
은평,20180601,-0.8076516720376742,-0.30306664770571584,0.6981420545684863
은평,20180602,-0.7981286034455406,-0.3074858795611081,-0.36043927020683025
은평,20180603,-0.798862445849005,-0.3074858795611081,-0.7132997117986024
은평,20180604,-0.8088944438507685,-0.3074858795611081,-0.7132997117986024
은평,20180605,-0.8159762119782348,-0.3074858795611081,-0.007578828615058046
은평,20180606,-0.7916969247282344,-0.3074858795611081,-0.36043927020683025
은평,20180607,-0.8004074655468287,-0.3074858795611081,-0.36043927020683025
은평,20180608,-0.8001386503375711,-0.3074858795611081,-0.36043927020683025
은평,20180609,-0.7826067994708645,-0.3027509882810476,-0.36043927020683025
은평,20180610,-0.7826706262436524,-0.3074858795611081,-0.36043927020683025
은평,20180611,-0.7820323551894718,-0.24309135818826982,-1.4190205949821468
은평,20180612,-0.80310272594977,-0.3074858795611081,-0.007578828615058046
은평,20180613,-0.8059330691969302,-0.31222077084116867,-1.4190205949821468
은평,20180614,-0.6053568178506795,-0.15312842395708232,-0.7132997117986024
은평,20180615,-0.7799422874165514,-0.3027509882810476,0.6981420545684863
은평,20180616,-0.7898790350573088,-0.3074858795611081,0.6981420545684863
은평,20180617,-0.8541308112935722,-0.31222077084116867,-0.36043927020683025
은평,20180618,-0.7970179291193638,-0.3074858795611081,-1.0661601533903746
은평,20180619,-0.8230285988677704,-0.3074858795611081,-0.36043927020683025
은평,20180620,-0.8209993774997913,-0.3074858795611081,-0.36043927020683025
은평,20180621,-0.8193175086906436,-0.3074858795611081,1.4038629377520306
은평,20180622,-0.825104837534306,-0.31222077084116867,0.34528161297671417
은평,20180623,-0.8134393385011317,-0.31222077084116867,-0.007578828615058046
은평,20180624,-0.8029669662028092,-0.31222077084116867,-1.0661601533903746
은평,20180625,-0.813209020264272,-0.31222077084116867,-0.007578828615058046
은평,20180626,-0.263550688655301,-0.11114572101598504,-0.007578828615058046
은평,20180627,-0.7044777087346175,-0.298016097000987,0.34528161297671417
은평,20180628,-0.6772228634730819,-0.06916301897451707,-0.007578828615058046
은평,20180629,-0.7274516680466346,-0.2790765318807448,-0.007578828615058046
은평,20180630,-0.7039593243075737,-0.17112101080331982,-0.36043927020683025
은평,20180701,-0.23301803583434935,-0.1291383078622225,-0.36043927020683025
은평,20180702,-0.09756261736102992,-0.08565622328369167,0.34528161297671417
은평,20180703,-0.5227552178155049,-0.2838114231608054,-0.7132997117986024
은평,20180704,-0.6230481832600769,-0.29328120572092653,-0.7132997117986024
은평,20180705,-0.6543312268439073,-0.298016097000987,-1.0661601533903746
은평,20180706,-0.6753945042622054,-0.29328120572092653,-0.7132997117986024
은평,20180707,-0.693723349065574,-0.298016097000987,-0.36043927020683025
은평,20180708,-0.7294671983498199,-0.3074858795611081,-1.0661601533903746
은평,20180709,-0.7049376683055948,-0.11809022889846377,0.34528161297671417
은평,20180710,-0.5732322694012423,-0.10514819266699212,-0.36043927020683025
은평,20180711,-0.7043875393020548,-0.2745783851691855,-0.7132997117986024
은평,20180712,-0.7226576232927137,-0.3027509882810476,-0.36043927020683025
은평,20180713,-0.7484106741691064,-0.3027509882810476,0.34528161297671417
은평,20180714,-0.7484305987264714,-0.3074858795611081,0.34528161297671417
은평,20180715,-0.7629997244601594,-0.3074858795611081,-0.36043927020683025
