자치구(구),날짜,1hr 최대 강수량(mm),일평균 강수량(mm),경사도(˚),해발고도(m),불투수면(%),녹지 면적율(%),하천 면적율(%),복개하천 개수(개),맨홀 개수(개),빗물받이 개수(개),빗물 펌프 개수(개),[AVG] 하수관로 비율(%),[MAX] 하수관로 비율(%),침수 피해(0/1)
도봉,20210614,0.0,0.0,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.026082386362725578,0.004227036353624962,0
도봉,20210615,0.08189655172413793,0.04090267983074753,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.031846018304396116,0.006896743517895381,0
도봉,20210616,0.0,0.0,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.030617169784091902,0.0045029060874885295,0
도봉,20210617,0.0,0.0,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.027222139755301213,0.0045029060874885295,0
도봉,20210618,0.008620689655172414,0.014104372355430182,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.028748322449371685,0.0045029060874885295,0
도봉,20210619,0.0,0.0,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.027674939744275474,0.004227036353624962,0
도봉,20210620,0.0,0.0,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.027077891633556884,0.004338274138880392,0
도봉,20210621,0.0,0.0,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.026526735434575826,0.004227036353624962,0
도봉,20210622,0.01293103448275862,0.007052186177715091,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.026720480964411594,0.0045029060874885295,0
도봉,20210623,0.0,0.0,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.026886307310191603,0.004449511948608137,0
도봉,20210624,0.0,0.0,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.02664400800409849,0.004227036353624962,0
도봉,20210625,0.0,0.0,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.026573269055029557,0.004227036353624962,0
도봉,20210626,0.01293103448275862,0.009873060648801129,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.027998033331988168,0.004227036353624962,0
도봉,20210627,0.01293103448275862,0.004231311706629055,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.02817767017550664,0.0045029060874885295,0
도봉,20210628,0.05172413793103448,0.03244005641748942,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.031113909382701734,0.008810033649434078,0
도봉,20210629,0.05603448275862069,0.022566995768688293,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.035489483027289374,0.006852248394004284,0
도봉,20210630,0.21120689655172414,0.07052186177715092,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.039139981036286534,0.017293769764453966,0
도봉,20210701,0.0,0.0,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.032847755256889696,0.0045029060874885295,0
도봉,20210702,0.0,0.0,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.02715641698161825,0.0045029060874885295,0
도봉,20210703,0.11637931034482758,0.18053596614950634,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.04113278444396125,0.008009121492811258,0
도봉,20210704,0.06896551724137931,0.08744710860366714,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.04282941052315584,0.006563030113184461,0
도봉,20210705,0.0,0.0,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.03590903728790035,0.0045029060874885295,0
도봉,20210706,0.0,0.0,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.028335162064326274,0.004227036353624962,0
도봉,20210707,0.008620689655172414,0.004231311706629055,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.02834300586031106,0.004783225328846743,0
도봉,20210708,0.11206896551724138,0.039492242595204514,0.7929531753626609,0.5876172663860467,0.1096088642877302,0.11071338683967671,0.061242424328474855,0.25,0.2787172011661808,0.025815009438293957,0.13725490196078433,0.029663819530324397,0.007452932517589478,0
